pemda,nama_pemda,jenis_pemda,risiko_defisit,risiko_mandatory_spending,risiko_keselarasan,cluster
MOROWALI,KAB. MOROWALI,KABUPATEN,100.57660520207263,0.0,15.555788067391028,1
MUARA ENIM,KAB. MUARA ENIM,KABUPATEN,103.21123590248204,8.862939939330104,22.6706870317137,1
MUARO JAMBI,KAB. MUARO JAMBI,KABUPATEN,103.34907737758824,5.73396214112333,24.319449208899997,1
MUKOMUKO,KAB. MUKOMUKO,KABUPATEN,102.48514186002431,7.867724689455317,22.216495724348228,1
MUNA,KAB. MUNA,KABUPATEN,116.98887594662486,8.60679916396226,23.424456942316592,0
MUNA BARAT,KAB. MUNA BARAT,KABUPATEN,133.82711713929143,11.61535888722531,17.566300714169913,5
MURUNG RAYA,KAB. MURUNG RAYA,KABUPATEN,104.5948384928899,7.2832043111654965,19.794932040451606,1
MUSI BANYUASIN,KAB. MUSI BANYUASIN,KABUPATEN,92.68969049716559,6.2980399467809836,15.743225875096531,1
MUSI RAWAS,KAB. MUSI RAWAS,KABUPATEN,100.59158074700636,6.821640789653996,19.778097311237698,1
NABIRE,KAB. NABIRE,KABUPATEN,96.58305545547722,9.000153159279336,21.452647694554244,1
NAGAN RAYA,KAB. NAGAN RAYA,KABUPATEN,101.47627464710052,5.924018288794362,20.17675628323284,1
NAGEKEO,KAB. NAGEKEO,KABUPATEN,104.70977012627371,7.588066082636869,21.978512704299455,1
NATUNA,KAB. NATUNA,KABUPATEN,101.61970789893257,19.073877891536554,19.11305872026959,4
NDUGA,KAB. NDUGA,KABUPATEN,96.26436008498017,9.531556878154664,9.43029642227339,1
NGADA,KAB. NGADA,KABUPATEN,118.49504821045949,10.76316690929423,21.148594710285558,1
NGANJUK,KAB. NGANJUK,KABUPATEN,111.7984486394443,6.1364536473045925,25.41856584780099,0
NGAWI,KAB. NGAWI,KABUPATEN,107.75997464723015,6.676172190572213,25.112336358057846,0
NIAS,KAB. NIAS,KABUPATEN,103.30849121577856,10.370665729032664,20.21075147545618,1
NIAS BARAT,KAB. NIAS BARAT,KABUPATEN,104.57001205258835,12.313084337120815,21.825358328831406,1
NIAS SELATAN,KAB. NIAS SELATAN,KABUPATEN,102.91790099147038,10.493211846540806,17.81897228627644,1
NIAS UTARA,KAB. NIAS UTARA,KABUPATEN,117.02412454480178,10.604381352889536,13.234309854435725,1
NUNUKAN,KAB. NUNUKAN,KABUPATEN,102.92982199847278,5.858434942539338,21.501158613805902,1
OGAN ILIR,KAB. OGAN ILIR,KABUPATEN,99.90109087173818,6.932368881935163,22.53608119270303,1
OGAN KOMERING ILIR,KAB. OGAN KOMERING ILIR,KABUPATEN,106.5691096242085,7.044317546084709,21.48741624651582,1
OGAN KOMERING ULU,KAB. OGAN KOMERING ULU,KABUPATEN,105.81742328188078,5.880582803485433,20.841373280829348,1
OKU SELATAN,KAB. OKU SELATAN,KABUPATEN,108.25504261910261,0.0,20.65740042706443,1
OKU TIMUR,KAB. OKU TIMUR,KABUPATEN,98.53254310858412,7.403853382525618,24.273670275955453,1
PACITAN,KAB. PACITAN,KABUPATEN,100.94616907175198,7.759324473533281,25.55949162441844,2
PADANG LAWAS,KAB. PADANG LAWAS,KABUPATEN,103.33580613800196,6.630833939004751,19.793429875381968,1
PADANG LAWAS UTARA,KAB. PADANG LAWAS UTARA,KABUPATEN,119.08133973009434,0.0,17.900881162667602,1
PADANG PARIAMAN,KAB. PADANG PARIAMAN,KABUPATEN,104.10042778450257,7.236559238176728,28.819185745503034,2
PAKPAK BHARAT,KAB. PAKPAK BHARAT,KABUPATEN,103.70711616992413,20.829642682004575,24.35494397491071,4
PAMEKASAN,KAB. PAMEKASAN,KABUPATEN,120.8234882842711,6.86191014388562,21.434777089808957,1
PANDEGLANG,KAB. PANDEGLANG,KABUPATEN,100.668319650789,7.181135567850173,27.51945562331446,2
PANGANDARAN,KAB. PANGANDARAN,KABUPATEN,100.47019460236417,11.379166198586127,20.168874770942978,1
PANGKAJENE KEPULAUAN,KAB. PANGKAJENE KEPULAUAN,KABUPATEN,100.65770033737267,11.55571163787325,28.04908513576278,4
PANIAI,KAB. PANIAI,KABUPATEN,107.5748137754639,9.45521790451435,16.006527299565374,1
PARIGI MOUTONG,KAB. PARIGI MOUTONG,KABUPATEN,101.24942513851582,0.0,25.484186217266377,2
PASAMAN,KAB. PASAMAN,KABUPATEN,104.54823358992601,8.677961644502968,26.06265501495657,2
PASAMAN BARAT,KAB. PASAMAN BARAT,KABUPATEN,0.0,0.0,28.012235397913813,2
PASER,KAB. PASER,KABUPATEN,149.23315959966266,6.758461605471306,16.572789140096322,5
PASURUAN,KAB. PASURUAN,KABUPATEN,107.68128320023489,8.983123580737004,21.216705268822047,1
PATI,KAB. PATI,KABUPATEN,103.36363320888292,8.159780457915987,24.352488975603407,1
PEGUNUNGAN ARFAK,KAB. PEGUNUNGAN ARFAK,KABUPATEN,99.88509811702612,7.396023286164931,10.79601968081717,1
PEGUNUNGAN BINTANG,KAB. PEGUNUNGAN BINTANG,KABUPATEN,100.0,7.941412008764234,14.37223982529535,1
PEKALONGAN,KAB. PEKALONGAN,KABUPATEN,100.20312038458931,7.401025882314676,23.328889568422404,1
PELALAWAN,KAB. PELALAWAN,KABUPATEN,124.48667837359775,4.62025523062139,17.937396490245764,1
PEMALANG,KAB. PEMALANG,KABUPATEN,101.61315421321788,10.307326834178848,29.377047468464916,4
PENAJAM PASER UTARA,KAB. PENAJAM PASER UTARA,KABUPATEN,94.79072544840685,6.760033041051915,22.086016756008746,1
PENUKAL ABAB LEMATANG ILIR,KAB. PENUKAL ABAB LEMATANG ILIR,KABUPATEN,127.46183367394246,6.722074368895548,11.588814801074543,5
PESAWARAN,KAB. PESAWARAN,KABUPATEN,112.11452513605711,6.83335355436376,19.256934947339012,1
PESISIR BARAT,KAB. PESISIR BARAT,KABUPATEN,99.55183464205713,5.5527734897623215,16.37586203302356,1
PESISIR SELATAN,KAB. PESISIR SELATAN,KABUPATEN,101.88531571096908,28.674423220936198,25.107062113357827,3
PIDIE,KAB. PIDIE,KABUPATEN,104.50015547354647,5.094170929828065,19.133976667150712,1
PIDIE JAYA,KAB. PIDIE JAYA,KABUPATEN,99.88596188119533,6.663200659527395,18.56708582287586,1
PINRANG,KAB. PINRANG,KABUPATEN,103.77720858812592,10.152909447904099,26.73450401304577,4
POHUWATO,KAB. POHUWATO,KABUPATEN,110.98672737558508,0.0,20.720035716748633,1
POLEWALI MANDAR,KAB. POLEWALI MANDAR,KABUPATEN,100.0,13.411138124322866,28.436669551795237,4
PONOROGO,KAB. PONOROGO,KABUPATEN,109.56394378772605,5.985736653346168,20.508275010986353,1
POSO,KAB. POSO,KABUPATEN,100.0,0.0,27.652382777173166,2
PRINGSEWU,KAB. PRINGSEWU,KABUPATEN,103.35834315488206,9.327318017129334,27.284029082878703,4
PROBOLINGGO,KAB. PROBOLINGGO,KABUPATEN,105.4361696303079,6.028229208687342,21.06322130612,1
PULANG PISAU,KAB. PULANG PISAU,KABUPATEN,104.06105705109012,6.634206422451689,23.706623134722182,1
PULAU MOROTAI,KAB. PULAU MOROTAI,KABUPATEN,0.0,0.0,16.759045949984138,1
PULAU TALIABU,KAB. PULAU TALIABU,KABUPATEN,156.32925447040847,5.731545337905284,8.309039328711709,5
PUNCAK,KAB. PUNCAK,KABUPATEN,0.0,0.0,0.0,1
PUNCAK JAYA,KAB. PUNCAK JAYA,KABUPATEN,101.05692337401204,0.0,13.9204315305502,1
PURBALINGGA,KAB. PURBALINGGA,KABUPATEN,102.84673705536058,8.261714620291057,23.772691720146987,1
PURWAKARTA,KAB. PURWAKARTA,KABUPATEN,0.0,0.0,23.634846964486584,1
PURWOREJO,KAB. PURWOREJO,KABUPATEN,0.0,0.0,20.37323221439889,1
RAJA AMPAT,KAB. RAJA AMPAT,KABUPATEN,99.92592592592592,7.543058519236471,16.88666586194511,1
REJANG LEBONG,KAB. REJANG LEBONG,KABUPATEN,99.74679979804384,8.244791485120523,24.754457457283394,1
REMBANG,KAB. REMBANG,KABUPATEN,117.52911028604136,0.0,19.715914612257002,1
ROKAN HILIR,KAB. ROKAN HILIR,KABUPATEN,112.9013242402024,21.111160016590084,21.09146804828679,0
ROKAN HULU,KAB. ROKAN HULU,KABUPATEN,100.8889676774468,1.7302437245465945,24.58229710893115,2
ROTE NDAO,KAB. ROTE NDAO,KABUPATEN,101.5959292435834,9.561500603997457,22.867611141861197,1
SABU RAIJUA,KAB. SABU RAIJUA,KABUPATEN,107.50551179411325,7.452469050646629,18.631570098808393,1
SAMBAS,KAB. SAMBAS,KABUPATEN,98.98929681045477,24.728885825548993,20.677523417064897,3
SAMOSIR,KAB. SAMOSIR,KABUPATEN,102.47378769364744,5.697807861065912,20.451594442544263,1
SAMPANG,KAB. SAMPANG,KABUPATEN,113.85802849818158,9.521914034716561,21.911890719910055,1
SANGGAU,KAB. SANGGAU,KABUPATEN,109.0945884456838,8.071873309105289,19.837861822327092,1
SANGIHE,KAB. SANGIHE,KABUPATEN,107.11831326606394,8.70116892783189,26.623493423718912,4
SARMI,KAB. SARMI,KABUPATEN,99.51234331256785,9.781480672945605,14.63826521292993,1
SAROLANGUN,KAB. SAROLANGUN,KABUPATEN,103.63253713073952,7.4775483011411765,21.795208063982518,1
SEKADAU,KAB. SEKADAU,KABUPATEN,106.2847799700757,24.31873041351094,22.28000117771468,3
SELUMA,KAB. SELUMA,KABUPATEN,104.09955009607359,6.6903569194708385,23.55054897309975,1
SEMARANG,KAB. SEMARANG,KABUPATEN,104.8990062741179,7.9024882651446475,21.6787772033294,1
SERAM BAGIAN BARAT,KAB. SERAM BAGIAN BARAT,KABUPATEN,107.60070655985159,8.294439810749404,22.487515505343545,1
SERAM BAGIAN TIMUR,KAB. SERAM BAGIAN TIMUR,KABUPATEN,100.0,7.906515150379235,19.368860204451543,1
SERANG,KAB. SERANG,KABUPATEN,104.90839054455647,6.93506660732454,23.652380795052835,1
SERDANG BEDAGAI,KAB. SERDANG BEDAGAI,KABUPATEN,99.092330456165,8.839650467104512,23.59776335618415,1
SERUYAN,KAB. SERUYAN,KABUPATEN,0.0,0.0,22.064918005390844,1
SIAK,KAB. SIAK,KABUPATEN,109.34752082819605,7.304951269208814,20.851217727282368,1
SIDENRENG RAPPANG,KAB. SIDENRENG RAPPANG,KABUPATEN,101.87420816566797,8.017082840340423,25.102160857775505,2
SIDOARJO,KAB. SIDOARJO,KABUPATEN,121.0207587458807,9.94253908499207,17.194567787944223,1
SIGI,KAB. SIGI,KABUPATEN,105.4428465032944,8.30593414107772,23.94522626523539,1
SIJUNJUNG,KAB. SIJUNJUNG,KABUPATEN,107.3631163613007,9.853262048638776,26.89929200600554,4
SIKKA,KAB. SIKKA,KABUPATEN,115.45283999442269,0.0,23.62207022321801,0
SIMALUNGUN,KAB. SIMALUNGUN,KABUPATEN,99.77958640098782,7.433349862520692,27.219749502334583,2
SIMEULUE,KAB. SIMEULUE,KABUPATEN,101.77672289755503,9.062631935254469,20.820291575091105,1
SINJAI,KAB. SINJAI,KABUPATEN,102.53010542165659,9.163595477281751,26.46980706084706,4
SINTANG,KAB. SINTANG,KABUPATEN,100.7074535515381,6.700974308493308,21.049203938629972,1
SITUBONDO,KAB. SITUBONDO,KABUPATEN,120.59079101665387,7.67615434842718,22.821058503699014,0
SLEMAN,KAB. SLEMAN,KABUPATEN,104.95002859991101,8.50184131726878,19.381632943813653,1
SOLOK,KAB. SOLOK,KABUPATEN,103.61918396972402,7.200053694330252,28.896522494137123,2
SOLOK SELATAN,KAB. SOLOK SELATAN,KABUPATEN,110.44560026184665,11.473846561041427,25.03920745670792,4
SOPPENG,KAB. SOPPENG,KABUPATEN,106.76076909004529,6.91122756192034,28.6864181669648,2
SORONG,KAB. SORONG,KABUPATEN,101.71408287450015,0.0,16.144978902172596,1
SORONG SELATAN,KAB. SORONG SELATAN,KABUPATEN,109.29919730504145,7.22437072566106,19.08370291148271,1
SRAGEN,KAB. SRAGEN,KABUPATEN,110.65809218197442,6.613239623001929,25.6069699283864,0
SUBANG,KAB. SUBANG,KABUPATEN,102.9836063689813,28.04889503284263,26.00168752056528,3
SUKABUMI,KAB. SUKABUMI,KABUPATEN,99.32525383533395,10.026744324422822,21.087784121087363,1
SUKAMARA,KAB. SUKAMARA,KABUPATEN,107.67438144311525,9.04829115080479,19.581641376556632,1
SUKOHARJO,KAB. SUKOHARJO,KABUPATEN,0.0,0.0,22.550734630925177,1
SUMBA BARAT,KAB. SUMBA BARAT,KABUPATEN,99.189104996078,9.515289968949816,16.950794541956434,1
SUMBA BARAT DAYA,KAB. SUMBA BARAT DAYA,KABUPATEN,108.64581127760819,10.345245245865943,18.66644504522327,1
SUMBA TENGAH,KAB. SUMBA TENGAH,KABUPATEN,102.93753447657248,11.342989764755547,19.699604552458265,1
SUMBA TIMUR,KAB. SUMBA TIMUR,KABUPATEN,0.0,0.0,19.79449411999225,1
SUMBAWA,KAB. SUMBAWA,KABUPATEN,101.32114232872762,9.03426217409955,25.831255455791748,4
SUMBAWA BARAT,KAB. SUMBAWA BARAT,KABUPATEN,104.11875018525186,6.169306587656207,21.29874065018868,1
SUMEDANG,KAB. SUMEDANG,KABUPATEN,99.55543652685385,30.94756014599359,27.255853503884712,3
SUMENEP,KAB. SUMENEP,KABUPATEN,112.55795135388375,6.840653922373255,23.318045658434713,1
SUPIORI,KAB. SUPIORI,KABUPATEN,101.71471029745283,0.0,19.184298792368367,1
TABALONG,KAB. TABALONG,KABUPATEN,112.68402848676935,3.754761071685568,20.51489617974314,1
TABANAN,KAB. TABANAN,KABUPATEN,103.3743036783235,6.1931069639607035,26.33026350301647,2
TAKALAR,KAB. TAKALAR,KABUPATEN,120.6701358276059,15.123637815753668,25.256560688315226,3
TAMBRAUW,KAB. TAMBRAUW,KABUPATEN,92.51679696616546,15.58275394448255,11.977050907085932,1
TANA TIDUNG,KAB. TANA TIDUNG,KABUPATEN,104.87039512575396,8.27547925496612,23.378341445474017,1
TANA TORAJA,KAB. TANA TORAJA,KABUPATEN,0.0,0.0,24.68891466884495,1
TANAH BUMBU,KAB. TANAH BUMBU,KABUPATEN,108.14716956113438,8.67975227138919,15.189749144532488,1
TANAH DATAR,KAB. TANAH DATAR,KABUPATEN,104.41940130405347,5.759452228743861,27.072290534648744,2
TANAH LAUT,KAB. TANAH LAUT,KABUPATEN,109.43716269682908,5.816278300603338,20.979419940325492,1
TANGERANG,KAB. TANGERANG,KABUPATEN,0.0,0.0,21.295421147423465,1
TANGGAMUS,KAB. TANGGAMUS,KABUPATEN,104.01466295758442,6.173520958882484,19.40595475415147,1
TANJUNG JABUNG BARAT,KAB. TANJUNG JABUNG BARAT,KABUPATEN,0.0,0.0,20.63064151353601,1
TANJUNG JABUNG TIMUR,KAB. TANJUNG JABUNG TIMUR,KABUPATEN,106.41015899750796,6.250917094019659,21.211344447041363,1
TAPANULI SELATAN,KAB. TAPANULI SELATAN,KABUPATEN,108.23458827871377,6.927632326862598,20.585360460280516,1
TAPANULI TENGAH,KAB. TAPANULI TENGAH,KABUPATEN,97.50465983792068,8.464021641858587,23.09839476096566,1
TAPANULI UTARA,KAB. TAPANULI UTARA,KABUPATEN,105.35875630903232,0.0,24.95369608002226,2
TAPIN,KAB. TAPIN,KABUPATEN,152.91037156478097,4.9911593914004655,16.74427052559216,5
TASIKMALAYA,KAB. TASIKMALAYA,KABUPATEN,102.92763286615025,6.8718688910501795,23.667972597036005,1
TEBO,KAB. TEBO,KABUPATEN,99.69477737097449,10.601018711421426,21.56153795650281,1
TEGAL,KAB. TEGAL,KABUPATEN,106.6206847940589,8.123918459165376,22.3003292005418,1
TELUK BINTUNI,KAB. TELUK BINTUNI,KABUPATEN,100.0,4.968916006644964,8.982957291104883,1
TELUK WONDAMA,KAB. TELUK WONDAMA,KABUPATEN,102.0916959315744,6.94486109156667,14.512518792971793,1
TEMANGGUNG,KAB. TEMANGGUNG,KABUPATEN,105.49388277795167,0.0,24.439856522231707,2
TIMOR TENGAH SELATAN,KAB. TIMOR TENGAH SELATAN,KABUPATEN,99.99999999997038,13.979334247819857,36.66416028996,4
TIMOR TENGAH UTARA,KAB. TIMOR TENGAH UTARA,KABUPATEN,104.60786214047249,12.14813964795714,21.89784785258213,1
TOBA SAMOSIR,KAB. TOBA SAMOSIR,KABUPATEN,105.13331460669579,0.0,24.795104636163796,2
TOJO UNA UNA,KAB. TOJO UNA UNA,KABUPATEN,103.88988737453239,7.759142676334093,22.03668293802246,1
TOLI-TOLI,KAB. TOLI-TOLI,KABUPATEN,100.0,0.0,23.985035878943382,1
TOLIKARA,KAB. TOLIKARA,KABUPATEN,0.0,0.0,0.0,1
TORAJA UTARA,KAB. TORAJA UTARA,KABUPATEN,100.19105831975664,0.0,24.362583903123465,1
TRENGGALEK,KAB. TRENGGALEK,KABUPATEN,112.96418163382731,6.96300548005647,22.139164866626114,1
TUBAN,KAB. TUBAN,KABUPATEN,106.17396299559626,6.302361128766984,22.63899013492521,1
TULANG BAWANG,KAB. TULANG BAWANG,KABUPATEN,103.03393418067488,9.44385694114018,22.404560367681395,1
TULANG BAWANG BARAT,KAB. TULANG BAWANG BARAT,KABUPATEN,0.0,0.0,21.16073244897249,1
TULUNGAGUNG,KAB. TULUNGAGUNG,KABUPATEN,106.30304793036925,6.467316431338588,24.355665514542984,1
WAJO,KAB. WAJO,KABUPATEN,98.00444197430139,9.246838080114847,26.10506191991762,4
WAKATOBI,KAB. WAKATOBI,KABUPATEN,105.52691176071119,10.274285961452389,22.6607017853402,1
WAY KANAN,KAB. WAY KANAN,KABUPATEN,100.18545357923598,7.644082956957951,24.41540097440094,1
WONOGIRI,KAB. WONOGIRI,KABUPATEN,104.34181731881387,34.692009196714125,31.141332813495147,3
WONOSOBO,KAB. WONOSOBO,KABUPATEN,103.23284762910374,7.808277033925888,23.56916031241011,1
YAHUKIMO,KAB. YAHUKIMO,KABUPATEN,101.19116239413839,8.717066754503733,15.151548264955125,1
YALIMO,KAB. YALIMO,KABUPATEN,100.0,6.230683753820307,14.75087562330313,1
AMBON,KOTA AMBON,KOTA,100.1552195039487,6.37608987651012,22.908844953102463,1
BALIKPAPAN,KOTA BALIKPAPAN,KOTA,106.10001086423956,24.062397238791988,21.194633606335103,3
BANDA ACEH,KOTA BANDA ACEH,KOTA,100.34199932196626,10.189405264566968,20.056729460003712,1
BANDAR LAMPUNG,KOTA BANDAR LAMPUNG,KOTA,0.0,0.0,22.171757544965757,1
BANDUNG,KOTA BANDUNG,KOTA,100.81505284015945,8.875301080892461,24.856674590530652,1
BANJAR,KOTA BANJAR,KOTA,105.09500541271153,4.921323054183365,24.09066591641878,1
BANJARBARU,KOTA BANJARBARU,KOTA,101.26287542716013,10.76910413349772,23.998670235623987,4
BANJARMASIN,KOTA BANJARMASIN,KOTA,115.38918626548384,9.063129254384867,22.886559413180237,0
BATAM,KOTA BATAM,KOTA,102.70269413563437,8.183126540784407,22.607183076412355,1
BATU,KOTA BATU,KOTA,121.24451302184858,6.795572516410038,20.268661560084773,1
BAUBAU,KOTA BAUBAU,KOTA,122.45284669433738,7.844361023010839,24.004844360004327,0
BEKASI,KOTA BEKASI,KOTA,0.0,0.0,24.60969765497034,1
BENGKULU,KOTA BENGKULU,KOTA,93.49929770179173,6.585769172931185,26.490531591431854,2
BIMA,KOTA BIMA,KOTA,101.70364531518355,9.500935796691222,28.192830841478845,4
BINJAI,KOTA BINJAI,KOTA,99.70424243764903,0.0,26.169228379474752,2
BITUNG,KOTA BITUNG,KOTA,100.28403742050047,7.998155380695325,25.79385675062121,2
BLITAR,KOTA BLITAR,KOTA,116.5023093911602,8.579830788113547,19.737028562951018,1
BOGOR,KOTA BOGOR,KOTA,108.28655798106755,25.4466308872261,24.799316655223677,3
BONTANG,KOTA BONTANG,KOTA,114.10826100803683,5.153102919197506,21.535469419381727,1
BUKIT TINGGI,KOTA BUKIT TINGGI,KOTA,117.39405683071737,8.70603183988936,22.10378409454308,1
CILEGON,KOTA CILEGON,KOTA,124.78689600439101,6.88867596877451,22.879481162499324,0
CIMAHI,KOTA CIMAHI,KOTA,115.74959059137436,12.22742334230685,28.0597616279952,4
CIREBON,KOTA CIREBON,KOTA,0.0,0.0,29.58643952440703,2
DENPASAR,KOTA DENPASAR,KOTA,0.0,0.0,0.0,1
DEPOK,KOTA DEPOK,KOTA,114.13780927762858,22.236600933393866,0.0,1
DUMAI,KOTA DUMAI,KOTA,112.10096769409104,5.863941000424587,26.805399867134156,0
GORONTALO,KOTA GORONTALO,KOTA,127.18536799210463,7.417357016654648,21.296936767486763,0
GUNUNGSITOLI,KOTA GUNUNGSITOLI,KOTA,104.0626675105534,6.750893276541703,21.915357991873112,1
JAMBI,KOTA JAMBI,KOTA,104.90343231221576,8.792176589744283,22.607956982308725,1
JAYAPURA,KOTA JAYAPURA,KOTA,101.6411376567806,8.622944128230213,22.98511624535101,1
KEDIRI,KOTA KEDIRI,KOTA,123.36214589915768,6.458632144475412,24.89164338108862,0
KENDARI,KOTA KENDARI,KOTA,118.74994000042092,7.923607263261649,22.302928480921857,1
KOTAMOBAGU,KOTA KOTAMOBAGU,KOTA,103.31861674122,10.071872870699497,23.565757778952715,4
KUPANG,KOTA KUPANG,KOTA,101.94075054196581,7.246077566269675,24.302022663557768,1
LANGSA,KOTA LANGSA,KOTA,100.29243141916604,12.361876916266915,26.816185312331996,4
LHOKSEUMAWE,KOTA LHOKSEUMAWE,KOTA,104.05771767251349,7.185360857449414,21.966929421887126,1
LUBUK LINGGAU,KOTA LUBUK LINGGAU,KOTA,0.0,0.0,28.388366361900065,2
MADIUN,KOTA MADIUN,KOTA,117.79378740287738,7.381599596746433,21.997014828161568,1
MAGELANG,KOTA MAGELANG,KOTA,109.50453174252148,6.0444326560264034,23.0409513920131,1
MAKASSAR,KOTA MAKASSAR,KOTA,118.05131376492952,10.313082121409181,18.31438571153866,1
MALANG,KOTA MALANG,KOTA,106.8517902290899,10.468230977181307,24.694352586046556,4
MANADO,KOTA MANADO,KOTA,118.04627402655994,7.073452687868521,19.26904164851646,1
MATARAM,KOTA MATARAM,KOTA,100.9002103044147,6.859589773038134,22.88522552272366,1
MEDAN,KOTA MEDAN,KOTA,104.67129726804862,7.7858546698271205,18.62034768208443,1
METRO,KOTA METRO,KOTA,103.90324943684189,6.023446825112046,20.73940896544682,1
MOJOKERTO,KOTA MOJOKERTO,KOTA,136.1996613931283,7.011633633146113,17.360929950478784,5
PADANG,KOTA PADANG,KOTA,0.0,0.0,0.0,1
PADANG PANJANG,KOTA PADANG PANJANG,KOTA,0.0,0.0,22.74653790596186,1
PADANG SIDEMPUAN,KOTA PADANG SIDEMPUAN,KOTA,112.64117352153093,6.123380780030537,25.396960319936625,0
PAGAR ALAM,KOTA PAGAR ALAM,KOTA,104.35983664092319,9.655610172112553,24.08468199168175,4
PALANGKARAYA,KOTA PALANGKARAYA,KOTA,108.88751935996932,6.8318028965912525,26.524182336529993,0
PALEMBANG,KOTA PALEMBANG,KOTA,99.19476823810605,7.375308654999096,23.63806190790539,1
PALOPO,KOTA PALOPO,KOTA,102.50644466082441,10.87966016600527,25.83890407871809,4
PALU,KOTA PALU,KOTA,118.8487397142614,5.811306852251742,21.39769537251633,1
PANGKAL PINANG,KOTA PANGKAL PINANG,KOTA,103.80620904685756,9.482864754058303,26.27751698191068,4
PARE-PARE,KOTA PARE-PARE,KOTA,101.89095185156127,12.916208260308,27.339005801034737,4
PARIAMAN,KOTA PARIAMAN,KOTA,104.86275519917172,5.662033335882586,25.385750981826668,2
PASURUAN,KOTA PASURUAN,KOTA,127.02716536920431,9.141239156530613,21.257013930694356,0
PAYAKUMBUH,KOTA PAYAKUMBUH,KOTA,108.08623591184423,6.937996738230276,26.241894771999668,2
PEKALONGAN,KOTA PEKALONGAN,KOTA,0.0,0.0,22.405195406562488,1
PEKANBARU,KOTA PEKANBARU,KOTA,0.0,0.0,0.027949433192122914,1
PEMATANG SIANTAR,KOTA PEMATANG SIANTAR,KOTA,106.76355151948671,7.184947877174805,27.342645807169358,2
PONTIANAK,KOTA PONTIANAK,KOTA,0.0,0.0,0.0,1
PRABUMULIH,KOTA PRABUMULIH,KOTA,113.36504959904634,2.297509838247095,23.880018262266685,1
PROBOLINGGO,KOTA PROBOLINGGO,KOTA,117.6575665886649,27.980319164502582,21.72136667787546,3
SABANG,KOTA SABANG,KOTA,122.57233637065733,9.951150897056007,21.701278312056324,0
SALATIGA,KOTA SALATIGA,KOTA,104.4612604276836,6.499695696231993,22.27945494820071,1
SAMARINDA,KOTA SAMARINDA,KOTA,111.28222560336279,6.926655884428039,20.341758177441292,1
SAWAHLUNTO,KOTA SAWAHLUNTO,KOTA,0.0,0.0,0.0,1
SEMARANG,KOTA SEMARANG,KOTA,103.86478857368952,6.89749035472804,18.87037983884768,1
SERANG,KOTA SERANG,KOTA,111.26105164842075,6.399888824816282,25.13685837213874,0
SIBOLGA,KOTA SIBOLGA,KOTA,115.00786023646556,6.25180075589936,22.079156783549138,1
SINGKAWANG,KOTA SINGKAWANG,KOTA,92.61115472962832,33.13781005960648,24.05719606990877,3
SOLOK,KOTA SOLOK,KOTA,137.42904152113047,6.060847814430444,21.384328232654752,5
SORONG,KOTA SORONG,KOTA,84.41385031935046,0.0,19.450371249002323,1
SUBULUSSALAM,KOTA SUBULUSSALAM,KOTA,0.0,0.0,16.663484932996884,1
SUKABUMI,KOTA SUKABUMI,KOTA,101.76485912686822,6.287710645599187,22.094473309060962,1
SUNGAI PENUH,KOTA SUNGAI PENUH,KOTA,105.97784945029363,8.43799111341604,24.608356775239677,1
SURABAYA,KOTA SURABAYA,KOTA,0.0,0.0,0.0,1
SURAKARTA,KOTA SURAKARTA,KOTA,0.0,0.0,0.0,1
TANGERANG,KOTA TANGERANG,KOTA,110.24099266624923,9.960762454270563,20.021696605225863,1
TANGERANG SELATAN,KOTA TANGERANG SELATAN,KOTA,105.59280462890031,6.950236315907461,16.096537080174052,1
TANJUNG BALAI,KOTA TANJUNG BALAI,KOTA,100.24257144404811,6.764663136709284,28.397057575550484,2
TANJUNG PINANG,KOTA TANJUNG PINANG,KOTA,109.08345799854587,10.452604609720286,28.42028647856671,4
TARAKAN,KOTA TARAKAN,KOTA,105.92063401674213,7.129941514923162,22.67554856260486,1
TASIKMALAYA,KOTA TASIKMALAYA,KOTA,105.00498328662728,6.825076959875524,27.134013783587065,2
TEBING TINGGI,KOTA TEBING TINGGI,KOTA,100.15981899419815,7.609528168219391,25.987027478424544,2
TEGAL,KOTA TEGAL,KOTA,107.33672268540526,6.852011284647474,21.2177506893359,1
TERNATE,KOTA TERNATE,KOTA,100.0,5.888178953245887,25.537028200417083,2
TIDORE KEPULAUAN,KOTA TIDORE KEPULAUAN,KOTA,107.63808088398021,0.0,22.069596566359415,1
TOMOHON,KOTA TOMOHON,KOTA,112.34127836316401,6.569286700170489,23.134069277534795,1
TUAL,KOTA TUAL,KOTA,0.0,0.0,16.404305211582766,1
YOGYAKARTA,KOTA YOGYAKARTA,KOTA,105.19611223938452,0.0,22.05736618603156,1
ACEH,PROVINSI ACEH,PROVINSI,121.1014062693053,20.151128512878095,10.519040852825356,3
BALI,PROVINSI BALI,PROVINSI,120.9692089257375,18.427956325019572,14.49649693190944,3
BANGKA BELITUNG,PROVINSI BANGKA BELITUNG,PROVINSI,107.89239251801801,6.975453703381799,20.554328329873968,1
BANTEN,PROVINSI BANTEN,PROVINSI,0.0,0.0,11.445239037322496,1
BENGKULU,PROVINSI BENGKULU,PROVINSI,102.85142006746564,7.927672571584397,23.2897818205421,1
DI YOGYAKARTA,PROVINSI DI YOGYAKARTA,PROVINSI,107.39543330759051,12.514421313895134,15.628438879708234,1
